genero,edad,peso,altura,id_ejercicio,valoracion,bmi,categoria_edad,categoria_bmi,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc,tags_combinados,popularidad
female,44,66.7,158.4,569,9.0,26.583703193551678,adulto,sobrepeso,Total Fitness Hollow Hold,"The hollow-body hold is an isometric exercise that increases strength and stability in the core muscles. It is common in gymnastics training, CrossFit training, and as a core tension and bracing drill for lifters and athletes of all types. It is performed for time and can be performed as an activation drill prior to lifting, as part of a circuit, or as equipment-free core training anytime.",Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.238324625039508
female,33,40.7,148.5,570,8.0,18.45616660431475,adulto,bajo_peso,Total Fitness Side Plank,"The side plank is a popular isometric abdominal exercise focusing on the oblique muscles, as well as the transversus abdominis or deep core muscles. It is sometimes paired with the curl up and bird dog as the “McGill big three” for core strength and stability. It is performed for time and can work in a warm-up or in the core-focused portion of any workout.",Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.545177444479562
male,20,102.8,181.0,571,7.9,31.37877354171118,joven,obesidad,Side plank pulse,"The side plank pulse is a dynamic version of the side plank exercise focusing on the oblique muscles, as well as the transversus abdominis or deep core muscles. It can be performed for time or reps and can work in a warm-up or in the core-focused portion of any workout.",Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.475862726423568
female,36,61.1,164.4,572,9.1,22.6067214851913,adulto,normal,Total Fitness Spider Crawl (Unweighted),"The spider crawl is a bodyweight exercise that involves crawling on the floor with the knees outside of the elbows. It is different from a leopard crawl in that the hips are higher, and it's different from a bear crawl because the knees are wider. It can be done as a full-body warm-up, in short bursts for power or circuit training, or for longer durations as cardiovascular conditioning.",Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.307639343095502
female,39,66.7,163.2,573,7.6,25.042952229911577,adulto,sobrepeso,Total Fitness V-Up,"The V-up is a bodyweight movement that targets the muscles of the abs, the rectus abdominis or ""six-pack"" muscles in particular. It is similar to a suitcase crunch, but the lower back lifts off the ground at the top of each rep. It can be performed for time or reps in the ab-focused portion of any workout.",Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.267918572255584
female,26,67.8,163.0,574,9.0,25.51846136474839,joven,sobrepeso,MetaBurn Alternating Knee-to-Elbow Mountain Climber,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.238324625039508
male,36,105.5,178.5,575,7.9,33.11128372917795,adulto,obesidad,Alternating sit-through with crunch-,"The alternating sit-through with crunch is a full-body movement that starts in a bear crawl position and ends with a leg kicked out to the side. In between reps, you perform a crunch. It is commonly performed for reps or time in bodyweight circuits and animal-style flows, but can also work on its own or as part of a dynamic warm-up or mobility sequence.",Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.475862726423568
male,26,94.8,186.8,576,7.6,27.167807638166064,joven,sobrepeso,MetaBurn Alternating Toe-Touch,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.267918572255584
female,37,72.7,157.6,577,7.5,29.269950269267447,adulto,sobrepeso,MetaBurn Janda Sit-Up,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.19860385419959
male,25,81.3,177.7,578,7.9,25.746351254335,joven,sobrepeso,MetaBurn Oblique Roll Crunch,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.475862726423568
female,45,74.9,163.9,579,9.0,27.881999210072067,adulto,sobrepeso,MetaBurn Plank Jack,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.238324625039508
male,27,83.3,171.8,580,8.4,28.222707997631048,joven,sobrepeso,MetaBurn Plank To Alternating Side Plank,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.8224363167035404
male,33,79.4,170.3,581,6.2,27.37733728845059,adulto,sobrepeso,MetaBurn Plank Up-Down,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,4.297512519471661
female,21,66.2,163.4,582,9.3,24.79441608775575,joven,normal,MetaBurn Plank Wiper,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.446268779207491
female,43,64.1,165.2,583,8.3,23.48756221822254,adulto,normal,MetaBurn Plank With Alternating Toe-Touch,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.753121598647547
male,29,85.7,171.0,584,7.3,29.308163195513153,joven,sobrepeso,MetaBurn Plyo Push-Up,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.0599744180876005
female,35,72.5,163.4,585,9.3,27.154005534173592,adulto,sobrepeso,MetaBurn Psycho Crunch,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.446268779207491
male,16,85.1,179.3,586,7.7,26.470916674469,adolescente,sobrepeso,MetaBurn Scapular Retraction Plank,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.337233290311579
female,30,54.0,165.6,587,6.4,19.691241335853814,adulto,normal,MetaBurn Scapular Retraction Plank Hold,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,4.43614195558365
female,34,59.0,156.8,588,8.4,23.997162640566426,adulto,normal,MetaBurn Scorpion,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.8224363167035404
male,40,88.8,180.3,589,7.5,27.316277271288463,adulto,sobrepeso,MetaBurn Side Crawler,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.19860385419959
female,44,71.7,166.5,590,8.5,25.863701539377214,adulto,sobrepeso,MetaBurn Side Plank Oblique Crunch,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.891751034759535
male,21,110.6,194.8,591,8.6,29.145883315273068,joven,sobrepeso,MetaBurn Sit-Through,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.9610657528155295
male,43,75.6,165.0,592,7.9,27.768595041322314,adulto,sobrepeso,MetaBurn Sit-Up To V-Up,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.475862726423568
male,37,77.1,173.7,593,10.0,25.55375585524046,adulto,sobrepeso,MetaBurn Sit-Up With Rotation,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.931471805599453
female,44,65.2,166.6,594,8.7,23.49078887257184,adulto,normal,MetaBurn Split-Leg Crunch,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.030380470871523
female,31,60.1,152.7,595,9.4,25.774864917835654,adulto,sobrepeso,MetaBurn Tabletop Hip Thrust,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.515583497263486
female,32,67.8,169.9,596,8.1,23.487832228977954,adulto,normal,MetaBurn Tabletop With Russian Kick,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.614492162535557
female,58,50.6,160.0,597,6.8,19.765624999999996,mayor,normal,MetaBurn Toe Driver Abs,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,4.713400827807628
female,51,65.8,167.8,598,7.7,23.36909965748997,mayor,normal,MetaBurn-V-Up,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.337233290311579
male,34,67.3,171.2,599,7.9,22.96188531749498,adulto,normal,X-body V-up,"The X-body V-up is a bodyweight abdominal exercise performed on the floor. It is similar to the popular V-up exercise, but is performed with the arms and legs out wide in an X-shape. It primarily targets the muscles of the rectus abdominis, or “six-pack” muscles. It can be performed for reps or time, either as part of an ab-focused workout or as a component of a circuit workout.",Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.475862726423568
male,19,86.0,179.0,600,9.1,26.840610467838083,joven,sobrepeso,MetaBurn Swivel Crunch,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.307639343095502
male,43,99.0,184.8,601,10.0,28.988868274582558,adulto,sobrepeso,Robertson Core-Engaged Dead Bug,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.931471805599453
female,26,60.0,159.3,602,9.7,23.64393184400206,joven,normal,FYR2 Double-Under,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.723527651431469
female,36,53.5,155.5,603,7.6,22.125494980407566,adulto,normal,FYR2 Fire Feet with Burpee Tuck Jump Drill,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.267918572255584
female,38,58.4,155.6,604,5.6,24.12090853219315,adulto,normal,FYR2 Flutter Kick,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,3.8816242111356933
male,24,103.2,189.2,605,7.3,28.829521429944265,joven,sobrepeso,FYR2 Half-Moon,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.0599744180876005
female,29,67.1,172.8,606,6.9,22.471654235253766,joven,normal,FYR2 Leopard Crawl,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,4.782715545863622
female,37,61.0,161.5,607,9.2,23.387552837657793,adulto,normal,FYR2 Plank Alternating Front Step,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.376954061151496
female,35,61.4,161.1,608,9.5,23.657959843888293,adulto,normal,FYR2 Shoulder Tap,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.58489821531948
female,23,57.1,157.6,609,9.0,22.989190651652972,joven,normal,Hand shift plank,The hand shift plank is a progression of the straight-arm plank exercise where you maintain a plank position as you shift your hands side to side. The additional movement forces the core muscles to work harder to stabilize.,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.238324625039508
male,29,83.6,177.7,610,8.7,26.474722815035744,joven,sobrepeso,Cross-body plank march,"The cross-body plank march is an exercise targeting the entire core but especially the obliques. It’s more difficult than a standard plank, with the extra stabilization challenge of bringing one knee at a time off the ground toward the opposing elbow. This will increase the challenge to the core and shoulder muscles, but also present a coordination and balance challenge.",Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.030380470871523
male,25,90.2,176.4,611,8.5,28.987407510245216,joven,sobrepeso,Bent-knee Copenhagen hip adduction,"The bent-knee Copenhagen hip adduction is an advanced exercise that combines the isometric stabilization of the Copenhagen plank with dynamic adductions to challenge the core stabilizers and adductors. This exercise targets the same muscles as the side plank, including the obliques, shoulders, and lateral hips, but places extra emphasis on the adductors and is more difficult than side planks on the floor. Most lifters will need to progress to this version after mastering the basic side plank or Copenhagen plank first.",Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.891751034759535
male,16,75.1,164.1,612,8.2,27.888347089975383,adolescente,sobrepeso,Copenhagen plank,"The Copenhagen plank is an advanced version of the side plank performed with one foot on a bench and the other foot hovering under it. This exercise targets the same muscles as the side plank, including the obliques, shoulders, and lateral hips, but places extra emphasis on the adductors and is more difficult than side planks on the floor. Most lifters will need to progress to this version after mastering the basic side plank or feet-elevated side plank first.",Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.6838068805915505
male,25,95.0,186.3,613,7.6,27.371455720619835,joven,sobrepeso,ACFT Hanging leg tuck,"The hanging leg tuck is an exercise targeting the entire body, including the arms, upper back, abs, and hip flexors. This specific exercise is part of the new Army Combat Fitness Test or ACFT. It is performe while hanging from a bar and combines elements of a pull-up with a leg raise. Experienced lifters make these look easy, but beginners may need time to build up to sets of 8-12 reps.",Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.267918572255584
male,23,76.2,178.1,614,6.6,24.022993977542605,joven,normal,Alternating hanging knee raise,"The alternating hanging knee raise is an exercise targeting the abs, but which also works the lats and hip flexors. Rather than performing both legs at a time, you lift one knee at a time and alternate with each rep as if marching in place. Knee raises are often performed for moderate to high reps, such as 8-12 reps or more, as part of ab-focused training.",Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,4.574771391695639
male,35,75.8,167.2,615,7.5,27.114191524919303,adulto,sobrepeso,Plank To Sphinx,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.19860385419959
female,20,77.5,174.2,616,8.4,25.539088976208774,joven,sobrepeso,Twisting Mountain Climbers,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,5.8224363167035404
male,50,89.8,176.3,617,6.2,28.891607888760223,mayor,sobrepeso,Jack Knives,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,4.297512519471661
female,40,69.6,156.7,618,8.9,28.34465965842241,adulto,sobrepeso,Hanging Leg Raises,1,Strength,Abdominals,Body Only,Intermediate,1.0,1,Strength Abdominals Intermediate,6.169009906983513
male,24,100.2,171.1,619,9.5,34.22691075486735,joven,obesidad,Dumbbell suitcase crunch,"The dumbbell suitcase crunch is a weighted version of a popular abdominal training exercise. The simple addition of a weight makes the suitcase crunch far more difficult, helping build the ""six pack"" muscles and providing a different stimulus to the core during training.",Strength,Abdominals,Medicine Ball,Intermediate,9.0,Average,Strength Abdominals Intermediate,6.58489821531948
male,16,76.0,165.0,620,9.1,27.915518824609737,adolescente,sobrepeso,Medicine ball rotational throw,"The medicine ball rotational throw is an explosive exercise targeting the abdominals, including the obliques, as well as the hips and upper back. It involves standing sideways to the wall and twisting the torso to hurl a medicine ball into the wall, then catching the ball on the ricochet. It can be performed for lower reps with a focus on power, or for higher reps with a focus on fat loss and conditioning.",Strength,Abdominals,Medicine Ball,Intermediate,0.0,Average,Strength Abdominals Intermediate,6.307639343095502
female,41,64.6,160.6,621,7.4,25.04617646465853,adulto,sobrepeso,Hollow-hold ball toss,"The hollow-hold ball toss is a more difficult version of the hollow-body hold exercise. It involves tossing a ball to a partner while maintaining an isometric hold in the hollow-body position. It can be done for reps or time in any ab-focused workout, or in an ""I go, you go"" format.",Strength,Abdominals,Medicine Ball,Intermediate,0.0,1,Strength Abdominals Intermediate,5.129289136143595
male,28,88.8,173.6,622,8.8,29.465480260782773,joven,sobrepeso,Partner front Russian twist and pass,"The partner front Russian twist and pass is a weighted version of a popular abdominal training exercise that also utilizes a training partner to add another dynamic component. It targets the oblique muscles, as well as the deep muscles of the core and the rectus abdominis or ""six pack"" muscles. It can be done for reps or time in an ab-focused portion of any workout.",Strength,Abdominals,Medicine Ball,Beginner,0.0,Average,Strength Abdominals Beginner,6.099695188927519
male,29,74.4,170.4,623,7.7,25.623222905508168,joven,sobrepeso,Sit-up with single-arm overhand throw,"The sit-up with single-arm overhand throw is an exercise targeting the core muscles, but the inclusion of the throw also brings in other upper-body muscles. When you come to the top of the sit-up position, you throw a medicine ball using one arm to a partner who then throws it right back to you to be caught with both hands. It can be performed for time or reps as part of the ab-focused portion of any workout.",Plyometrics,Abdominals,Medicine Ball,Intermediate,0.0,1,Plyometrics Abdominals Intermediate,5.337233290311579
male,33,81.9,181.8,624,7.0,24.77970569334161,adulto,normal,Medicine ball partner twist,"The medicine ball partner twist is a plyometrics exercise targeting the core muscles, particularly the obliques. You and a partner stand back to back and rotate in unison to pass a medicine ball back and forth on alternating sides.",Plyometrics,Abdominals,Medicine Ball,Intermediate,0.0,1,Plyometrics Abdominals Intermediate,4.852030263919617
male,54,90.7,175.3,625,6.9,29.515045351315273,mayor,sobrepeso,Partner side Russian twist and pass,"The partner side Russian twist and pass is a weighted version of a popular abdominal training exercise that also utilizes a training partner to add another dynamic component. It primarily targets the oblique muscles, as well as the deep muscles of the core and the rectus abdominis or ""six pack"" muscles. It can be done for reps or time in an ab-focused portion of any workout.",Strength,Abdominals,Medicine Ball,Beginner,0.0,1,Strength Abdominals Beginner,4.782715545863622
